id	label	model
830793	Abusive	cascade_cv(banglabert->banglabert)
845825	Abusive	cascade_cv(banglabert->banglabert)
653118	Abusive	cascade_cv(banglabert->banglabert)
586993	None	cascade_cv(banglabert->banglabert)
207127	Profane	cascade_cv(banglabert->banglabert)
185297	None	cascade_cv(banglabert->banglabert)
384599	None	cascade_cv(banglabert->banglabert)
250757	None	cascade_cv(banglabert->banglabert)
674011	None	cascade_cv(banglabert->banglabert)
568778	None	cascade_cv(banglabert->banglabert)
481347	None	cascade_cv(banglabert->banglabert)
288108	Abusive	cascade_cv(banglabert->banglabert)
814045	None	cascade_cv(banglabert->banglabert)
836563	Profane	cascade_cv(banglabert->banglabert)
41934	Political Hate	cascade_cv(banglabert->banglabert)
870959	None	cascade_cv(banglabert->banglabert)
681972	None	cascade_cv(banglabert->banglabert)
577353	None	cascade_cv(banglabert->banglabert)
92820	None	cascade_cv(banglabert->banglabert)
592507	None	cascade_cv(banglabert->banglabert)
838458	None	cascade_cv(banglabert->banglabert)
665334	None	cascade_cv(banglabert->banglabert)
192044	Abusive	cascade_cv(banglabert->banglabert)
16230	Abusive	cascade_cv(banglabert->banglabert)
347271	None	cascade_cv(banglabert->banglabert)
565737	Abusive	cascade_cv(banglabert->banglabert)
400315	None	cascade_cv(banglabert->banglabert)
845313	Abusive	cascade_cv(banglabert->banglabert)
874169	None	cascade_cv(banglabert->banglabert)
805648	Abusive	cascade_cv(banglabert->banglabert)
780400	None	cascade_cv(banglabert->banglabert)
676984	Political Hate	cascade_cv(banglabert->banglabert)
680565	Abusive	cascade_cv(banglabert->banglabert)
224020	Political Hate	cascade_cv(banglabert->banglabert)
503050	None	cascade_cv(banglabert->banglabert)
596727	Abusive	cascade_cv(banglabert->banglabert)
745868	None	cascade_cv(banglabert->banglabert)
181974	Profane	cascade_cv(banglabert->banglabert)
660131	None	cascade_cv(banglabert->banglabert)
681272	None	cascade_cv(banglabert->banglabert)
806115	None	cascade_cv(banglabert->banglabert)
829990	None	cascade_cv(banglabert->banglabert)
207084	Abusive	cascade_cv(banglabert->banglabert)
45526	Profane	cascade_cv(banglabert->banglabert)
384502	None	cascade_cv(banglabert->banglabert)
67299	None	cascade_cv(banglabert->banglabert)
183338	None	cascade_cv(banglabert->banglabert)
412667	Profane	cascade_cv(banglabert->banglabert)
485086	None	cascade_cv(banglabert->banglabert)
302738	None	cascade_cv(banglabert->banglabert)
203961	Political Hate	cascade_cv(banglabert->banglabert)
640149	None	cascade_cv(banglabert->banglabert)
863596	None	cascade_cv(banglabert->banglabert)
760544	None	cascade_cv(banglabert->banglabert)
821927	None	cascade_cv(banglabert->banglabert)
213646	Political Hate	cascade_cv(banglabert->banglabert)
521550	None	cascade_cv(banglabert->banglabert)
756585	None	cascade_cv(banglabert->banglabert)
546219	Abusive	cascade_cv(banglabert->banglabert)
384145	None	cascade_cv(banglabert->banglabert)
651042	Abusive	cascade_cv(banglabert->banglabert)
3884	None	cascade_cv(banglabert->banglabert)
849693	Abusive	cascade_cv(banglabert->banglabert)
450080	None	cascade_cv(banglabert->banglabert)
316710	Abusive	cascade_cv(banglabert->banglabert)
213786	None	cascade_cv(banglabert->banglabert)
16106	None	cascade_cv(banglabert->banglabert)
403861	None	cascade_cv(banglabert->banglabert)
626776	None	cascade_cv(banglabert->banglabert)
797572	Abusive	cascade_cv(banglabert->banglabert)
786348	None	cascade_cv(banglabert->banglabert)
391499	None	cascade_cv(banglabert->banglabert)
415302	None	cascade_cv(banglabert->banglabert)
574160	None	cascade_cv(banglabert->banglabert)
214005	Profane	cascade_cv(banglabert->banglabert)
153930	None	cascade_cv(banglabert->banglabert)
73055	Profane	cascade_cv(banglabert->banglabert)
3685	None	cascade_cv(banglabert->banglabert)
837050	Abusive	cascade_cv(banglabert->banglabert)
61904	None	cascade_cv(banglabert->banglabert)
198557	None	cascade_cv(banglabert->banglabert)
498997	Profane	cascade_cv(banglabert->banglabert)
193809	None	cascade_cv(banglabert->banglabert)
748796	Abusive	cascade_cv(banglabert->banglabert)
911814	None	cascade_cv(banglabert->banglabert)
47629	None	cascade_cv(banglabert->banglabert)
78765	None	cascade_cv(banglabert->banglabert)
170734	Profane	cascade_cv(banglabert->banglabert)
797101	Profane	cascade_cv(banglabert->banglabert)
306050	Abusive	cascade_cv(banglabert->banglabert)
540555	None	cascade_cv(banglabert->banglabert)
573177	None	cascade_cv(banglabert->banglabert)
16318	Political Hate	cascade_cv(banglabert->banglabert)
772051	None	cascade_cv(banglabert->banglabert)
743450	None	cascade_cv(banglabert->banglabert)
93486	None	cascade_cv(banglabert->banglabert)
204987	None	cascade_cv(banglabert->banglabert)
864370	None	cascade_cv(banglabert->banglabert)
537989	None	cascade_cv(banglabert->banglabert)
161323	None	cascade_cv(banglabert->banglabert)
768666	Profane	cascade_cv(banglabert->banglabert)
712587	None	cascade_cv(banglabert->banglabert)
87624	Political Hate	cascade_cv(banglabert->banglabert)
622514	Abusive	cascade_cv(banglabert->banglabert)
110401	None	cascade_cv(banglabert->banglabert)
576806	None	cascade_cv(banglabert->banglabert)
176578	None	cascade_cv(banglabert->banglabert)
402835	Political Hate	cascade_cv(banglabert->banglabert)
347841	Profane	cascade_cv(banglabert->banglabert)
783575	None	cascade_cv(banglabert->banglabert)
193923	None	cascade_cv(banglabert->banglabert)
407816	None	cascade_cv(banglabert->banglabert)
754902	Abusive	cascade_cv(banglabert->banglabert)
869425	Profane	cascade_cv(banglabert->banglabert)
225853	Political Hate	cascade_cv(banglabert->banglabert)
279642	None	cascade_cv(banglabert->banglabert)
592407	None	cascade_cv(banglabert->banglabert)
361078	None	cascade_cv(banglabert->banglabert)
873621	None	cascade_cv(banglabert->banglabert)
842492	None	cascade_cv(banglabert->banglabert)
188130	Political Hate	cascade_cv(banglabert->banglabert)
920004	None	cascade_cv(banglabert->banglabert)
356369	None	cascade_cv(banglabert->banglabert)
638332	Abusive	cascade_cv(banglabert->banglabert)
339871	Abusive	cascade_cv(banglabert->banglabert)
422897	None	cascade_cv(banglabert->banglabert)
689215	None	cascade_cv(banglabert->banglabert)
192113	Political Hate	cascade_cv(banglabert->banglabert)
370198	Abusive	cascade_cv(banglabert->banglabert)
237652	Political Hate	cascade_cv(banglabert->banglabert)
502483	None	cascade_cv(banglabert->banglabert)
404032	None	cascade_cv(banglabert->banglabert)
706865	None	cascade_cv(banglabert->banglabert)
528970	None	cascade_cv(banglabert->banglabert)
511557	None	cascade_cv(banglabert->banglabert)
288760	Political Hate	cascade_cv(banglabert->banglabert)
930584	None	cascade_cv(banglabert->banglabert)
716604	Abusive	cascade_cv(banglabert->banglabert)
209132	Profane	cascade_cv(banglabert->banglabert)
643463	Political Hate	cascade_cv(banglabert->banglabert)
449380	None	cascade_cv(banglabert->banglabert)
462089	Abusive	cascade_cv(banglabert->banglabert)
807418	None	cascade_cv(banglabert->banglabert)
844999	Political Hate	cascade_cv(banglabert->banglabert)
116809	None	cascade_cv(banglabert->banglabert)
798398	None	cascade_cv(banglabert->banglabert)
571713	Abusive	cascade_cv(banglabert->banglabert)
104993	Political Hate	cascade_cv(banglabert->banglabert)
73504	None	cascade_cv(banglabert->banglabert)
744976	None	cascade_cv(banglabert->banglabert)
786776	Political Hate	cascade_cv(banglabert->banglabert)
517151	None	cascade_cv(banglabert->banglabert)
228467	None	cascade_cv(banglabert->banglabert)
711529	None	cascade_cv(banglabert->banglabert)
133630	None	cascade_cv(banglabert->banglabert)
892817	Abusive	cascade_cv(banglabert->banglabert)
15587	Political Hate	cascade_cv(banglabert->banglabert)
746885	None	cascade_cv(banglabert->banglabert)
388610	None	cascade_cv(banglabert->banglabert)
569875	None	cascade_cv(banglabert->banglabert)
619363	None	cascade_cv(banglabert->banglabert)
232667	Abusive	cascade_cv(banglabert->banglabert)
203527	None	cascade_cv(banglabert->banglabert)
177262	None	cascade_cv(banglabert->banglabert)
484446	None	cascade_cv(banglabert->banglabert)
397335	None	cascade_cv(banglabert->banglabert)
344074	Political Hate	cascade_cv(banglabert->banglabert)
112702	Political Hate	cascade_cv(banglabert->banglabert)
316577	None	cascade_cv(banglabert->banglabert)
185341	Political Hate	cascade_cv(banglabert->banglabert)
778849	Profane	cascade_cv(banglabert->banglabert)
226116	Abusive	cascade_cv(banglabert->banglabert)
627599	None	cascade_cv(banglabert->banglabert)
915497	Abusive	cascade_cv(banglabert->banglabert)
19709	Abusive	cascade_cv(banglabert->banglabert)
904157	None	cascade_cv(banglabert->banglabert)
445126	None	cascade_cv(banglabert->banglabert)
795550	None	cascade_cv(banglabert->banglabert)
358359	None	cascade_cv(banglabert->banglabert)
869256	Profane	cascade_cv(banglabert->banglabert)
912382	None	cascade_cv(banglabert->banglabert)
334303	None	cascade_cv(banglabert->banglabert)
572465	None	cascade_cv(banglabert->banglabert)
792708	None	cascade_cv(banglabert->banglabert)
829977	None	cascade_cv(banglabert->banglabert)
10084	None	cascade_cv(banglabert->banglabert)
114377	Profane	cascade_cv(banglabert->banglabert)
174499	Profane	cascade_cv(banglabert->banglabert)
772600	None	cascade_cv(banglabert->banglabert)
815939	None	cascade_cv(banglabert->banglabert)
210779	Political Hate	cascade_cv(banglabert->banglabert)
232512	Abusive	cascade_cv(banglabert->banglabert)
752965	None	cascade_cv(banglabert->banglabert)
902112	Political Hate	cascade_cv(banglabert->banglabert)
386496	None	cascade_cv(banglabert->banglabert)
888381	None	cascade_cv(banglabert->banglabert)
549623	None	cascade_cv(banglabert->banglabert)
387440	Abusive	cascade_cv(banglabert->banglabert)
205075	None	cascade_cv(banglabert->banglabert)
443396	Political Hate	cascade_cv(banglabert->banglabert)
286646	None	cascade_cv(banglabert->banglabert)
233281	Abusive	cascade_cv(banglabert->banglabert)
76617	Profane	cascade_cv(banglabert->banglabert)
844136	None	cascade_cv(banglabert->banglabert)
614346	None	cascade_cv(banglabert->banglabert)
650675	Abusive	cascade_cv(banglabert->banglabert)
710487	Abusive	cascade_cv(banglabert->banglabert)
639974	Political Hate	cascade_cv(banglabert->banglabert)
120461	None	cascade_cv(banglabert->banglabert)
779200	Abusive	cascade_cv(banglabert->banglabert)
24935	None	cascade_cv(banglabert->banglabert)
656921	None	cascade_cv(banglabert->banglabert)
697637	None	cascade_cv(banglabert->banglabert)
241306	None	cascade_cv(banglabert->banglabert)
320725	None	cascade_cv(banglabert->banglabert)
817929	None	cascade_cv(banglabert->banglabert)
428614	None	cascade_cv(banglabert->banglabert)
265909	None	cascade_cv(banglabert->banglabert)
846600	Abusive	cascade_cv(banglabert->banglabert)
557248	None	cascade_cv(banglabert->banglabert)
73633	None	cascade_cv(banglabert->banglabert)
259403	Abusive	cascade_cv(banglabert->banglabert)
792206	None	cascade_cv(banglabert->banglabert)
8453	None	cascade_cv(banglabert->banglabert)
312281	None	cascade_cv(banglabert->banglabert)
242867	Abusive	cascade_cv(banglabert->banglabert)
184018	None	cascade_cv(banglabert->banglabert)
122742	None	cascade_cv(banglabert->banglabert)
315150	Abusive	cascade_cv(banglabert->banglabert)
807931	Abusive	cascade_cv(banglabert->banglabert)
857167	Abusive	cascade_cv(banglabert->banglabert)
244090	Profane	cascade_cv(banglabert->banglabert)
683490	None	cascade_cv(banglabert->banglabert)
149901	None	cascade_cv(banglabert->banglabert)
665915	None	cascade_cv(banglabert->banglabert)
667068	None	cascade_cv(banglabert->banglabert)
291602	Profane	cascade_cv(banglabert->banglabert)
29995	Profane	cascade_cv(banglabert->banglabert)
711354	None	cascade_cv(banglabert->banglabert)
317863	Abusive	cascade_cv(banglabert->banglabert)
384929	None	cascade_cv(banglabert->banglabert)
620146	None	cascade_cv(banglabert->banglabert)
879389	None	cascade_cv(banglabert->banglabert)
438732	None	cascade_cv(banglabert->banglabert)
602579	Political Hate	cascade_cv(banglabert->banglabert)
138734	None	cascade_cv(banglabert->banglabert)
489540	None	cascade_cv(banglabert->banglabert)
183626	None	cascade_cv(banglabert->banglabert)
411408	None	cascade_cv(banglabert->banglabert)
342776	None	cascade_cv(banglabert->banglabert)
366955	None	cascade_cv(banglabert->banglabert)
34917	None	cascade_cv(banglabert->banglabert)
135629	Profane	cascade_cv(banglabert->banglabert)
580182	Political Hate	cascade_cv(banglabert->banglabert)
384710	None	cascade_cv(banglabert->banglabert)
797535	None	cascade_cv(banglabert->banglabert)
872350	None	cascade_cv(banglabert->banglabert)
928365	None	cascade_cv(banglabert->banglabert)
850189	None	cascade_cv(banglabert->banglabert)
701965	None	cascade_cv(banglabert->banglabert)
696396	None	cascade_cv(banglabert->banglabert)
930963	None	cascade_cv(banglabert->banglabert)
367753	Abusive	cascade_cv(banglabert->banglabert)
808574	Abusive	cascade_cv(banglabert->banglabert)
508367	None	cascade_cv(banglabert->banglabert)
762552	None	cascade_cv(banglabert->banglabert)
923107	None	cascade_cv(banglabert->banglabert)
103677	Political Hate	cascade_cv(banglabert->banglabert)
764559	Abusive	cascade_cv(banglabert->banglabert)
186027	Profane	cascade_cv(banglabert->banglabert)
730417	None	cascade_cv(banglabert->banglabert)
547096	Abusive	cascade_cv(banglabert->banglabert)
589698	None	cascade_cv(banglabert->banglabert)
932119	None	cascade_cv(banglabert->banglabert)
361130	None	cascade_cv(banglabert->banglabert)
771994	None	cascade_cv(banglabert->banglabert)
800273	None	cascade_cv(banglabert->banglabert)
929113	None	cascade_cv(banglabert->banglabert)
612681	None	cascade_cv(banglabert->banglabert)
540886	Religious Hate	cascade_cv(banglabert->banglabert)
76530	Political Hate	cascade_cv(banglabert->banglabert)
368360	Abusive	cascade_cv(banglabert->banglabert)
42627	Profane	cascade_cv(banglabert->banglabert)
655922	None	cascade_cv(banglabert->banglabert)
830422	None	cascade_cv(banglabert->banglabert)
707371	Abusive	cascade_cv(banglabert->banglabert)
624343	Profane	cascade_cv(banglabert->banglabert)
315838	None	cascade_cv(banglabert->banglabert)
663306	None	cascade_cv(banglabert->banglabert)
341734	None	cascade_cv(banglabert->banglabert)
587897	None	cascade_cv(banglabert->banglabert)
731597	Political Hate	cascade_cv(banglabert->banglabert)
878430	None	cascade_cv(banglabert->banglabert)
157600	Abusive	cascade_cv(banglabert->banglabert)
282324	Political Hate	cascade_cv(banglabert->banglabert)
110982	Political Hate	cascade_cv(banglabert->banglabert)
256834	Political Hate	cascade_cv(banglabert->banglabert)
460441	None	cascade_cv(banglabert->banglabert)
502882	None	cascade_cv(banglabert->banglabert)
270483	None	cascade_cv(banglabert->banglabert)
564502	None	cascade_cv(banglabert->banglabert)
545027	None	cascade_cv(banglabert->banglabert)
705820	None	cascade_cv(banglabert->banglabert)
223074	None	cascade_cv(banglabert->banglabert)
712563	None	cascade_cv(banglabert->banglabert)
786291	Abusive	cascade_cv(banglabert->banglabert)
406086	None	cascade_cv(banglabert->banglabert)
212373	Political Hate	cascade_cv(banglabert->banglabert)
772011	Profane	cascade_cv(banglabert->banglabert)
62598	Political Hate	cascade_cv(banglabert->banglabert)
759710	Abusive	cascade_cv(banglabert->banglabert)
124726	None	cascade_cv(banglabert->banglabert)
885039	Abusive	cascade_cv(banglabert->banglabert)
890300	Abusive	cascade_cv(banglabert->banglabert)
837166	None	cascade_cv(banglabert->banglabert)
261577	None	cascade_cv(banglabert->banglabert)
852824	None	cascade_cv(banglabert->banglabert)
773153	None	cascade_cv(banglabert->banglabert)
325882	Political Hate	cascade_cv(banglabert->banglabert)
539356	None	cascade_cv(banglabert->banglabert)
685958	Abusive	cascade_cv(banglabert->banglabert)
443019	None	cascade_cv(banglabert->banglabert)
522542	None	cascade_cv(banglabert->banglabert)
100317	Political Hate	cascade_cv(banglabert->banglabert)
697605	None	cascade_cv(banglabert->banglabert)
188408	Abusive	cascade_cv(banglabert->banglabert)
831237	None	cascade_cv(banglabert->banglabert)
342024	None	cascade_cv(banglabert->banglabert)
771583	None	cascade_cv(banglabert->banglabert)
648562	None	cascade_cv(banglabert->banglabert)
726880	Political Hate	cascade_cv(banglabert->banglabert)
456802	None	cascade_cv(banglabert->banglabert)
840797	Abusive	cascade_cv(banglabert->banglabert)
507214	None	cascade_cv(banglabert->banglabert)
581617	None	cascade_cv(banglabert->banglabert)
498531	Abusive	cascade_cv(banglabert->banglabert)
668888	Abusive	cascade_cv(banglabert->banglabert)
794630	None	cascade_cv(banglabert->banglabert)
57793	Abusive	cascade_cv(banglabert->banglabert)
349916	None	cascade_cv(banglabert->banglabert)
145312	None	cascade_cv(banglabert->banglabert)
645718	None	cascade_cv(banglabert->banglabert)
315530	Profane	cascade_cv(banglabert->banglabert)
85788	None	cascade_cv(banglabert->banglabert)
374045	Abusive	cascade_cv(banglabert->banglabert)
18416	None	cascade_cv(banglabert->banglabert)
85902	None	cascade_cv(banglabert->banglabert)
2092	None	cascade_cv(banglabert->banglabert)
632466	None	cascade_cv(banglabert->banglabert)
808144	None	cascade_cv(banglabert->banglabert)
707345	None	cascade_cv(banglabert->banglabert)
290261	None	cascade_cv(banglabert->banglabert)
586553	None	cascade_cv(banglabert->banglabert)
287270	Political Hate	cascade_cv(banglabert->banglabert)
922568	None	cascade_cv(banglabert->banglabert)
536512	Profane	cascade_cv(banglabert->banglabert)
45254	Profane	cascade_cv(banglabert->banglabert)
384075	Profane	cascade_cv(banglabert->banglabert)
208604	None	cascade_cv(banglabert->banglabert)
375127	Political Hate	cascade_cv(banglabert->banglabert)
772083	None	cascade_cv(banglabert->banglabert)
776108	None	cascade_cv(banglabert->banglabert)
201534	None	cascade_cv(banglabert->banglabert)
498295	None	cascade_cv(banglabert->banglabert)
147804	None	cascade_cv(banglabert->banglabert)
574997	Abusive	cascade_cv(banglabert->banglabert)
46159	None	cascade_cv(banglabert->banglabert)
263079	None	cascade_cv(banglabert->banglabert)
66135	Abusive	cascade_cv(banglabert->banglabert)
754006	None	cascade_cv(banglabert->banglabert)
927819	None	cascade_cv(banglabert->banglabert)
587604	None	cascade_cv(banglabert->banglabert)
394451	Abusive	cascade_cv(banglabert->banglabert)
469761	Abusive	cascade_cv(banglabert->banglabert)
542231	None	cascade_cv(banglabert->banglabert)
771934	None	cascade_cv(banglabert->banglabert)
630450	Abusive	cascade_cv(banglabert->banglabert)
745298	None	cascade_cv(banglabert->banglabert)
3528	None	cascade_cv(banglabert->banglabert)
430654	Profane	cascade_cv(banglabert->banglabert)
437577	Profane	cascade_cv(banglabert->banglabert)
721276	None	cascade_cv(banglabert->banglabert)
366055	None	cascade_cv(banglabert->banglabert)
708210	None	cascade_cv(banglabert->banglabert)
715431	None	cascade_cv(banglabert->banglabert)
99675	Abusive	cascade_cv(banglabert->banglabert)
657679	None	cascade_cv(banglabert->banglabert)
171866	None	cascade_cv(banglabert->banglabert)
868503	None	cascade_cv(banglabert->banglabert)
408876	None	cascade_cv(banglabert->banglabert)
525520	None	cascade_cv(banglabert->banglabert)
393887	None	cascade_cv(banglabert->banglabert)
572948	None	cascade_cv(banglabert->banglabert)
931362	None	cascade_cv(banglabert->banglabert)
57799	Abusive	cascade_cv(banglabert->banglabert)
620257	Political Hate	cascade_cv(banglabert->banglabert)
897779	Abusive	cascade_cv(banglabert->banglabert)
474236	Abusive	cascade_cv(banglabert->banglabert)
844305	None	cascade_cv(banglabert->banglabert)
816607	Abusive	cascade_cv(banglabert->banglabert)
330129	None	cascade_cv(banglabert->banglabert)
504653	None	cascade_cv(banglabert->banglabert)
905410	None	cascade_cv(banglabert->banglabert)
773590	Political Hate	cascade_cv(banglabert->banglabert)
876730	None	cascade_cv(banglabert->banglabert)
90161	None	cascade_cv(banglabert->banglabert)
616887	None	cascade_cv(banglabert->banglabert)
677553	Political Hate	cascade_cv(banglabert->banglabert)
131223	None	cascade_cv(banglabert->banglabert)
859398	Political Hate	cascade_cv(banglabert->banglabert)
569587	None	cascade_cv(banglabert->banglabert)
848507	Abusive	cascade_cv(banglabert->banglabert)
645545	Abusive	cascade_cv(banglabert->banglabert)
342972	None	cascade_cv(banglabert->banglabert)
901035	None	cascade_cv(banglabert->banglabert)
822513	Political Hate	cascade_cv(banglabert->banglabert)
395310	Political Hate	cascade_cv(banglabert->banglabert)
608747	None	cascade_cv(banglabert->banglabert)
659923	None	cascade_cv(banglabert->banglabert)
709496	None	cascade_cv(banglabert->banglabert)
536764	None	cascade_cv(banglabert->banglabert)
6992	Abusive	cascade_cv(banglabert->banglabert)
882986	None	cascade_cv(banglabert->banglabert)
300908	None	cascade_cv(banglabert->banglabert)
475630	None	cascade_cv(banglabert->banglabert)
901999	None	cascade_cv(banglabert->banglabert)
908632	Abusive	cascade_cv(banglabert->banglabert)
236956	Political Hate	cascade_cv(banglabert->banglabert)
458769	None	cascade_cv(banglabert->banglabert)
120726	Abusive	cascade_cv(banglabert->banglabert)
580608	None	cascade_cv(banglabert->banglabert)
511438	None	cascade_cv(banglabert->banglabert)
180423	None	cascade_cv(banglabert->banglabert)
653511	None	cascade_cv(banglabert->banglabert)
861639	None	cascade_cv(banglabert->banglabert)
356228	None	cascade_cv(banglabert->banglabert)
176766	None	cascade_cv(banglabert->banglabert)
652925	Political Hate	cascade_cv(banglabert->banglabert)
545212	None	cascade_cv(banglabert->banglabert)
421534	None	cascade_cv(banglabert->banglabert)
118743	Abusive	cascade_cv(banglabert->banglabert)
557649	Abusive	cascade_cv(banglabert->banglabert)
411649	Religious Hate	cascade_cv(banglabert->banglabert)
400910	Political Hate	cascade_cv(banglabert->banglabert)
835685	Abusive	cascade_cv(banglabert->banglabert)
740539	None	cascade_cv(banglabert->banglabert)
586148	None	cascade_cv(banglabert->banglabert)
97121	Political Hate	cascade_cv(banglabert->banglabert)
211064	Political Hate	cascade_cv(banglabert->banglabert)
254790	Political Hate	cascade_cv(banglabert->banglabert)
103895	None	cascade_cv(banglabert->banglabert)
156546	None	cascade_cv(banglabert->banglabert)
852889	None	cascade_cv(banglabert->banglabert)
552694	None	cascade_cv(banglabert->banglabert)
632731	None	cascade_cv(banglabert->banglabert)
454837	None	cascade_cv(banglabert->banglabert)
700667	None	cascade_cv(banglabert->banglabert)
48804	None	cascade_cv(banglabert->banglabert)
376203	Religious Hate	cascade_cv(banglabert->banglabert)
189844	Abusive	cascade_cv(banglabert->banglabert)
663042	None	cascade_cv(banglabert->banglabert)
168206	Political Hate	cascade_cv(banglabert->banglabert)
47280	Political Hate	cascade_cv(banglabert->banglabert)
658969	Abusive	cascade_cv(banglabert->banglabert)
316017	Abusive	cascade_cv(banglabert->banglabert)
415721	None	cascade_cv(banglabert->banglabert)
795690	Abusive	cascade_cv(banglabert->banglabert)
183085	Political Hate	cascade_cv(banglabert->banglabert)
582115	Abusive	cascade_cv(banglabert->banglabert)
210310	Abusive	cascade_cv(banglabert->banglabert)
238335	Abusive	cascade_cv(banglabert->banglabert)
651865	None	cascade_cv(banglabert->banglabert)
152928	None	cascade_cv(banglabert->banglabert)
163734	Political Hate	cascade_cv(banglabert->banglabert)
705475	None	cascade_cv(banglabert->banglabert)
151429	Profane	cascade_cv(banglabert->banglabert)
262993	None	cascade_cv(banglabert->banglabert)
39760	None	cascade_cv(banglabert->banglabert)
369992	None	cascade_cv(banglabert->banglabert)
544751	Abusive	cascade_cv(banglabert->banglabert)
382531	None	cascade_cv(banglabert->banglabert)
293053	None	cascade_cv(banglabert->banglabert)
178903	None	cascade_cv(banglabert->banglabert)
891284	Abusive	cascade_cv(banglabert->banglabert)
585288	None	cascade_cv(banglabert->banglabert)
636851	Abusive	cascade_cv(banglabert->banglabert)
666137	None	cascade_cv(banglabert->banglabert)
502707	None	cascade_cv(banglabert->banglabert)
239019	Abusive	cascade_cv(banglabert->banglabert)
202898	Profane	cascade_cv(banglabert->banglabert)
416889	None	cascade_cv(banglabert->banglabert)
361315	None	cascade_cv(banglabert->banglabert)
69363	None	cascade_cv(banglabert->banglabert)
597222	None	cascade_cv(banglabert->banglabert)
701775	None	cascade_cv(banglabert->banglabert)
208382	Abusive	cascade_cv(banglabert->banglabert)
919121	None	cascade_cv(banglabert->banglabert)
332583	Profane	cascade_cv(banglabert->banglabert)
143108	None	cascade_cv(banglabert->banglabert)
77995	None	cascade_cv(banglabert->banglabert)
483981	Political Hate	cascade_cv(banglabert->banglabert)
780522	Profane	cascade_cv(banglabert->banglabert)
316250	Abusive	cascade_cv(banglabert->banglabert)
603113	None	cascade_cv(banglabert->banglabert)
317644	None	cascade_cv(banglabert->banglabert)
344542	None	cascade_cv(banglabert->banglabert)
208458	None	cascade_cv(banglabert->banglabert)
690942	Abusive	cascade_cv(banglabert->banglabert)
930275	Abusive	cascade_cv(banglabert->banglabert)
551399	Profane	cascade_cv(banglabert->banglabert)
440929	Abusive	cascade_cv(banglabert->banglabert)
504211	Profane	cascade_cv(banglabert->banglabert)
561863	None	cascade_cv(banglabert->banglabert)
157931	None	cascade_cv(banglabert->banglabert)
251599	Political Hate	cascade_cv(banglabert->banglabert)
628267	None	cascade_cv(banglabert->banglabert)
158317	Abusive	cascade_cv(banglabert->banglabert)
762492	Abusive	cascade_cv(banglabert->banglabert)
298097	None	cascade_cv(banglabert->banglabert)
879807	Abusive	cascade_cv(banglabert->banglabert)
250272	None	cascade_cv(banglabert->banglabert)
784620	None	cascade_cv(banglabert->banglabert)
233564	None	cascade_cv(banglabert->banglabert)
112445	None	cascade_cv(banglabert->banglabert)
388693	Abusive	cascade_cv(banglabert->banglabert)
773160	None	cascade_cv(banglabert->banglabert)
644443	Political Hate	cascade_cv(banglabert->banglabert)
593410	None	cascade_cv(banglabert->banglabert)
281982	None	cascade_cv(banglabert->banglabert)
477006	None	cascade_cv(banglabert->banglabert)
667609	None	cascade_cv(banglabert->banglabert)
215100	Profane	cascade_cv(banglabert->banglabert)
56345	None	cascade_cv(banglabert->banglabert)
344930	None	cascade_cv(banglabert->banglabert)
193643	Profane	cascade_cv(banglabert->banglabert)
194807	Abusive	cascade_cv(banglabert->banglabert)
59602	Political Hate	cascade_cv(banglabert->banglabert)
683029	None	cascade_cv(banglabert->banglabert)
938004	None	cascade_cv(banglabert->banglabert)
561353	None	cascade_cv(banglabert->banglabert)
101760	Profane	cascade_cv(banglabert->banglabert)
558515	None	cascade_cv(banglabert->banglabert)
691270	None	cascade_cv(banglabert->banglabert)
575832	None	cascade_cv(banglabert->banglabert)
854800	None	cascade_cv(banglabert->banglabert)
514189	None	cascade_cv(banglabert->banglabert)
297823	None	cascade_cv(banglabert->banglabert)
837407	Abusive	cascade_cv(banglabert->banglabert)
500684	Political Hate	cascade_cv(banglabert->banglabert)
21394	Abusive	cascade_cv(banglabert->banglabert)
228624	Political Hate	cascade_cv(banglabert->banglabert)
624871	None	cascade_cv(banglabert->banglabert)
884058	None	cascade_cv(banglabert->banglabert)
165442	Abusive	cascade_cv(banglabert->banglabert)
286708	Religious Hate	cascade_cv(banglabert->banglabert)
544626	None	cascade_cv(banglabert->banglabert)
181554	Political Hate	cascade_cv(banglabert->banglabert)
783606	Abusive	cascade_cv(banglabert->banglabert)
381499	None	cascade_cv(banglabert->banglabert)
178833	None	cascade_cv(banglabert->banglabert)
588965	None	cascade_cv(banglabert->banglabert)
849392	None	cascade_cv(banglabert->banglabert)
667674	Abusive	cascade_cv(banglabert->banglabert)
564207	Abusive	cascade_cv(banglabert->banglabert)
660093	None	cascade_cv(banglabert->banglabert)
136990	None	cascade_cv(banglabert->banglabert)
102467	Political Hate	cascade_cv(banglabert->banglabert)
262943	Abusive	cascade_cv(banglabert->banglabert)
905637	None	cascade_cv(banglabert->banglabert)
535280	None	cascade_cv(banglabert->banglabert)
494372	None	cascade_cv(banglabert->banglabert)
488239	Religious Hate	cascade_cv(banglabert->banglabert)
539683	Abusive	cascade_cv(banglabert->banglabert)
271633	None	cascade_cv(banglabert->banglabert)
260708	Political Hate	cascade_cv(banglabert->banglabert)
344528	None	cascade_cv(banglabert->banglabert)
411539	None	cascade_cv(banglabert->banglabert)
