id	label	model
866150	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
664350	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
484324	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
205386	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
559709	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
277969	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
894098	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
255790	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
575468	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
711644	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
336681	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
160199	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
60462	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
842795	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
534433	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
431742	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
136545	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
579541	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
499244	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
719788	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
448251	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
465175	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
301951	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
292815	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
22587	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
574904	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
177589	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
471700	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
804066	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
930236	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
54502	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
823660	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
775457	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
136794	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
875714	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
938944	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
814786	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
271235	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
457839	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
702770	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
315726	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
623897	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
868097	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
696872	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
926301	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
841184	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
653425	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
458157	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
778865	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
102483	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
812839	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
765043	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
688726	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
274836	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
588784	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
444189	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
96657	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
428897	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
452247	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
450854	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
783310	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
557948	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
13596	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
698973	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
334302	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
332710	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
877626	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
613070	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
765379	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
205042	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
79577	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
375840	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
621790	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
416094	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
906942	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
907600	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
387822	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
912318	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
715769	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
115266	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
359621	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
502011	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
8916	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
788091	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
53949	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
743341	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
173717	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
301208	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
53060	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
434313	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
704825	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
833372	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
103216	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
38708	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
823184	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
717825	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
621058	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
339276	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
100344	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
621974	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
816458	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
686929	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
503923	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
136094	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
614900	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
151191	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
857651	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
813553	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
638381	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
461957	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
3050	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
674325	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
582779	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
422149	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
560191	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
276129	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
660322	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
576091	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
929412	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
610645	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
845453	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
534207	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
279670	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
8211	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
422483	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
201554	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
927564	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
84613	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
883789	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
157085	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
636326	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
27238	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
301302	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
225647	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
508257	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
828042	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
136261	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
184663	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
260819	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
320771	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
844495	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
729147	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
743037	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
900468	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
282801	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
146859	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
572067	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
820729	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
916273	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
362728	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
785536	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
510199	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
602001	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
455771	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
314619	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
654236	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
41825	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
273692	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
516444	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
790177	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
568968	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
588029	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
394528	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
157640	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
348925	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
267892	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
390592	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
33767	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
103647	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
160816	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
426405	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
415104	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
934561	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
804104	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
114367	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
487158	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
597402	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
602348	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
748229	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
360900	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
766260	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
95028	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
4537	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
626559	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
742807	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
935564	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
49664	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
332817	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
657618	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
682896	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
583961	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
56204	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
861101	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
816088	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
596947	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
35763	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
441727	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
509376	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
601134	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
321412	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
792470	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
86277	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
670330	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
687332	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
830544	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
851447	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
333618	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
778102	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
891964	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
484737	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
573692	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
730950	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
246433	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
682873	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
395061	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
68902	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
99514	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
326993	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
813381	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
171914	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
278385	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
878840	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
624224	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
208938	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
821083	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
51737	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
310267	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
610440	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
287375	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
767104	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
646050	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
629714	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
645705	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
841185	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
537952	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
429469	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
454168	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
312920	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
876932	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
502862	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
225623	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
457310	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
881144	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
397367	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
148513	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
134781	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
626757	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
380702	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
228882	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
764313	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
64543	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
563101	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
692558	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
37238	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
332204	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
201393	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
296747	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
830793	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
845825	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
653118	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
586993	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
207127	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
185297	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
384599	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
250757	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
674011	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
568778	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
481347	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
288108	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
814045	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
836563	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
41934	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
870959	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
681972	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
577353	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
92820	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
592507	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
838458	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
665334	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
192044	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
16230	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
347271	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
565737	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
400315	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
845313	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
874169	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
805648	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
780400	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
676984	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
680565	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
224020	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
503050	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
596727	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
745868	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
181974	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
660131	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
681272	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
806115	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
829990	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
207084	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
45526	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
384502	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
67299	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
183338	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
412667	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
485086	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
302738	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
203961	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
640149	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
863596	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
760544	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
821927	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
213646	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
521550	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
756585	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
546219	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
384145	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
651042	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
3884	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
849693	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
450080	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
316710	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
213786	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
16106	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
403861	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
626776	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
797572	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
786348	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
391499	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
415302	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
574160	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
214005	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
153930	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
73055	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
3685	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
837050	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
61904	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
198557	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
498997	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
193809	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
748796	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
911814	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
47629	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
78765	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
170734	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
797101	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
306050	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
540555	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
573177	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
16318	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
772051	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
743450	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
93486	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
204987	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
864370	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
537989	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
161323	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
768666	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
712587	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
87624	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
622514	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
110401	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
576806	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
176578	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
402835	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
347841	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
783575	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
193923	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
407816	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
754902	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
869425	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
225853	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
279642	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
592407	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
361078	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
873621	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
842492	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
188130	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
920004	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
356369	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
638332	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
339871	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
422897	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
689215	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
192113	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
370198	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
237652	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
502483	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
404032	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
706865	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
528970	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
511557	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
288760	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
930584	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
716604	Community	enhanced_cascade_cv(banglabert->enhanced_banglabert)
209132	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
643463	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
449380	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
462089	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
807418	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
844999	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
116809	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
798398	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
571713	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
104993	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
73504	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
744976	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
786776	Society	enhanced_cascade_cv(banglabert->enhanced_banglabert)
517151	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
228467	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
711529	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
133630	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
892817	Individual	enhanced_cascade_cv(banglabert->enhanced_banglabert)
15587	Organization	enhanced_cascade_cv(banglabert->enhanced_banglabert)
746885	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
388610	None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
